,Unnamed: 0,Unnamed: 0.1,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,日期
1146341,238031,384,2337,旺宏,"34,193,679","12,671","1,414,928,075",41.40,42.00,40.80,40.95,-,0.25,40.95,151,41.00,406,20.27,2017-12-12
1147377,239067,384,2337,旺宏,"63,249,867","23,972","2,725,520,307",41.05,44.60,41.05,43.70,+,2.75,43.70,135,43.75,40,21.63,2017-12-13
1148412,240102,384,2337,旺宏,"57,170,539","21,115","2,504,730,602",44.50,45.25,41.80,42.50,-,1.2,42.50,542,42.55,2,21.04,2017-12-14
1149447,241137,384,2337,旺宏,"28,681,297","10,307","1,209,815,815",42.30,42.70,41.60,42.40,-,0.1,42.40,253,42.45,32,20.99,2017-12-15
1150482,242172,384,2337,旺宏,"16,944,785","6,590","724,584,370",43.00,43.20,42.00,42.00,-,0.4,42.00,852,42.15,20,20.79,2017-12-18
1151517,243207,384,2337,旺宏,"31,532,009","13,033","1,366,365,447",42.60,44.00,42.40,43.70,+,1.7,43.60,26,43.70,386,21.63,2017-12-19
1152552,244242,384,2337,旺宏,"15,283,195","6,913","664,065,936",43.80,44.00,43.00,43.10,-,0.6,43.10,212,43.15,90,21.34,2017-12-20
1153587,245277,384,2337,旺宏,"34,494,562","11,876","1,494,945,813",43.20,44.85,42.15,43.90,+,0.8,43.90,272,43.95,28,21.73,2017-12-21
1154622,246312,384,2337,旺宏,"40,257,143","14,900","1,707,917,356",43.50,43.65,41.80,42.00,-,1.9,42.00,194,42.05,90,20.79,2017-12-22
1155657,247347,384,2337,旺宏,"30,827,894","11,549","1,263,987,847",41.65,41.90,40.50,40.50,-,1.5,40.50,534,40.55,105,20.05,2017-12-25
1156692,248382,384,2337,旺宏,"29,278,217","11,227","1,200,918,233",40.80,42.10,40.30,40.30,-,0.2,40.30,566,40.40,25,19.95,2017-12-26
1157727,249417,384,2337,旺宏,"13,306,618","5,664","545,076,596",40.80,41.30,40.70,40.90,+,0.6,40.85,26,40.90,112,20.25,2017-12-27
1158762,250452,384,2337,旺宏,"30,663,741","10,481","1,288,340,587",41.40,42.80,41.15,42.80,+,1.9,42.70,11,42.80,276,21.19,2017-12-28
1159798,251488,384,2337,旺宏,"86,405,594","29,594","3,894,965,943",43.60,46.75,43.55,44.20,+,1.4,44.20,144,44.30,22,21.88,2017-12-29
1160834,384,384,2337,旺宏,"26,914,371","10,622","1,178,549,107",44.95,44.95,42.80,43.60,-,0.6,43.60,169,43.65,6,21.58,2018-01-02
1161870,1420,384,2337,旺宏,"17,918,662","7,526","796,296,299",44.60,44.95,44.10,44.35,+,0.75,44.30,28,44.35,119,21.96,2018-01-03
1162906,2456,384,2337,旺宏,"20,120,187","7,721","905,962,941",45.00,45.50,44.75,44.90,+,0.55,44.90,30,44.95,150,22.23,2018-01-04
1163943,3493,384,2337,旺宏,"21,819,440","9,368","976,441,660",45.35,45.90,43.60,44.00,-,0.9,44.00,179,44.05,3,21.78,2018-01-05
1164980,4530,384,2337,旺宏,"29,219,885","11,767","1,250,128,520",43.95,44.10,41.95,42.00,-,2.0,42.00,769,42.05,27,20.79,2018-01-08
1166017,5567,384,2337,旺宏,"25,929,061","9,563","1,112,900,338",42.00,43.75,42.00,42.90,+,0.9,42.85,11,42.90,173,21.24,2018-01-09
1167054,6604,384,2337,旺宏,"31,884,793","13,950","1,320,202,252",43.00,43.00,40.60,41.10,-,1.8,41.05,240,41.10,131,20.35,2018-01-10
1168090,7640,383,2337,旺宏,"22,722,604","10,151","933,952,421",41.15,41.80,40.60,41.10, ,0.0,41.05,127,41.10,177,20.35,2018-01-11
1169127,8677,383,2337,旺宏,"17,542,103","7,288","725,037,273",41.90,41.95,40.80,41.00,-,0.1,41.00,522,41.05,2,20.30,2018-01-12
1170164,9714,383,2337,旺宏,"16,029,145","6,844","662,741,517",41.50,41.70,40.75,41.50,+,0.5,41.45,15,41.50,205,20.54,2018-01-15
1171201,10751,383,2337,旺宏,"16,100,109","7,429","664,117,537",41.65,41.65,40.90,41.50, ,0.0,41.50,317,41.55,51,20.54,2018-01-16
1172238,11788,383,2337,旺宏,"32,740,400","13,765","1,385,101,898",41.50,43.45,41.05,42.70,+,1.2,42.70,23,42.75,45,21.14,2018-01-17
1173275,12825,383,2337,旺宏,"28,470,369","10,280","1,229,858,817",43.40,43.70,42.80,43.00,+,0.3,43.00,"2,986",43.05,143,21.29,2018-01-18
1174312,13862,383,2337,旺宏,"19,851,088","8,737","834,869,353",43.40,43.45,41.50,41.55,-,1.45,41.55,219,41.60,10,20.57,2018-01-19
1175350,14900,384,2337,旺宏,"14,092,127","5,743","589,415,163",41.65,42.40,41.10,41.85,+,0.3,41.80,46,41.85,4,20.72,2018-01-22
1176389,15939,385,2337,旺宏,"96,166,596","33,777","4,304,015,057",42.65,46.00,42.40,44.60,+,2.75,44.60,77,44.65,48,22.08,2018-01-23
1177428,16978,385,2337,旺宏,"44,236,923","17,012","1,958,703,621",45.05,45.50,43.40,43.40,-,1.2,43.40,"1,047",43.45,17,21.49,2018-01-24
1178467,18017,385,2337,旺宏,"28,753,378","11,914","1,241,079,104",43.50,44.40,42.25,43.20,-,0.2,43.15,12,43.20,139,21.39,2018-01-25
1179506,19056,385,2337,旺宏,"13,627,668","6,231","583,708,444",43.30,43.40,42.30,42.70,-,0.5,42.70,195,42.75,35,21.14,2018-01-26
1180546,20096,385,2337,旺宏,"23,662,138","9,117","1,039,397,224",43.10,44.85,42.80,44.00,+,1.3,43.95,6,44.00,114,21.78,2018-01-29
1181586,21136,385,2337,旺宏,"20,659,901","8,422","913,443,464",44.25,44.60,43.55,44.25,+,0.25,44.25,84,44.30,71,21.91,2018-01-30
1182627,22177,385,2337,旺宏,"94,968,548","34,129","4,350,415,857",44.50,47.20,44.30,45.70,+,1.45,45.70,357,45.75,1,22.62,2018-01-31
1183668,23218,385,2337,旺宏,"87,509,463","28,999","4,091,980,885",47.50,47.65,45.55,45.70, ,0.0,45.70,231,45.75,75,22.62,2018-02-01
1184709,24259,385,2337,旺宏,"25,590,171","10,453","1,181,921,866",46.20,46.65,45.75,46.10,+,0.4,46.05,97,46.10,65,22.82,2018-02-02
1185750,25300,385,2337,旺宏,"59,669,115","20,972","2,584,022,895",43.65,44.60,42.65,42.90,-,3.2,42.90,379,42.95,7,21.24,2018-02-05
1186792,26342,385,2337,旺宏,"75,387,988","26,448","3,006,902,370",40.10,40.90,38.70,39.95,-,2.95,39.95,446,40.00,44,19.78,2018-02-06
1187834,27384,385,2337,旺宏,"45,509,280","16,070","1,918,901,333",42.50,42.95,41.20,42.80,+,2.85,42.75,36,42.80,127,21.19,2018-02-07
1188878,28428,386,2337,旺宏,"43,008,225","16,926","1,758,069,477",42.00,42.45,39.90,39.90,-,2.9,39.90,441,39.95,10,19.75,2018-02-08
1189922,29472,386,2337,旺宏,"64,918,410","23,274","2,423,494,864",36.30,38.50,36.30,38.00,-,1.9,37.95,36,38.00,371,18.81,2018-02-09
1190965,30515,386,2337,旺宏,"30,573,172","11,518","1,164,778,936",38.90,39.10,37.60,37.60,-,0.4,37.60,43,37.65,13,18.61,2018-02-12
1192008,31558,386,2337,旺宏,"34,635,592","14,087","1,383,339,305",39.50,40.80,38.65,40.70,+,3.1,40.60,27,40.70,287,20.15,2018-02-21
1193051,32601,386,2337,旺宏,"39,871,635","16,093","1,653,621,746",40.65,42.50,39.70,42.50,+,1.8,42.45,41,42.50,369,21.04,2018-02-22
1194095,33645,386,2337,旺宏,"41,570,812","16,276","1,804,735,474",43.00,44.50,42.00,42.10,-,0.4,42.10,26,42.15,91,20.84,2018-02-23
1195139,34689,386,2337,旺宏,"16,778,218","7,077","715,153,984",43.15,43.40,42.10,42.35,+,0.25,42.35,82,42.40,83,20.97,2018-02-26
1196183,35733,386,2337,旺宏,"29,368,892","10,469","1,271,512,607",43.00,43.95,42.70,43.45,+,1.1,43.40,2,43.45,166,21.51,2018-02-27
1197227,36777,386,2337,旺宏,"21,835,367","7,799","942,255,381",42.80,43.75,42.65,43.00,-,0.45,43.00,392,43.05,20,21.29,2018-02-29
1198271,37821,386,2337,旺宏,"24,346,763","9,622","1,019,140,874",42.10,42.40,41.20,42.00,-,1.0,41.95,4,42.00,267,20.79,2018-02-30
1199315,38865,386,2337,旺宏,"21,835,367","7,799","942,255,381",42.80,43.75,42.65,43.00,-,0.45,43.00,392,43.05,20,21.29,2018-03-01
1200359,39909,386,2337,旺宏,"24,346,763","9,622","1,019,140,874",42.10,42.40,41.20,42.00,-,1.0,41.95,4,42.00,267,20.79,2018-03-02
1201403,40953,386,2337,旺宏,"14,751,279","6,521","626,296,095",42.35,43.20,42.00,42.00, ,0.0,42.00,499,42.05,106,20.79,2018-03-05
1202447,41997,386,2337,旺宏,"20,452,996","7,843","879,779,033",42.95,43.40,42.65,42.90,+,0.9,42.90,147,43.00,46,21.24,2018-03-06
1203491,43041,386,2337,旺宏,"23,674,613","9,854","1,017,716,376",43.15,43.70,42.00,42.15,-,0.75,42.15,40,42.20,70,20.87,2018-03-07
1204535,44085,386,2337,旺宏,"53,911,468","19,012","2,351,174,242",42.50,44.35,42.35,44.20,+,2.05,44.15,140,44.20,159,21.88,2018-03-08
1205579,45129,386,2337,旺宏,"83,658,282","28,507","3,891,426,899",46.00,47.20,45.60,46.65,+,2.45,46.60,98,46.65,146,23.09,2018-03-09
1206623,46173,386,2337,旺宏,"59,625,664","23,510","2,902,727,051",48.00,49.45,47.90,48.65,+,2.0,48.65,124,48.70,13,24.08,2018-03-12
1207667,47217,386,2337,旺宏,"54,343,648","20,670","2,672,056,315",48.80,49.90,48.25,49.75,+,1.1,49.75,35,49.80,620,24.63,2018-03-13
1208711,48261,386,2337,旺宏,"40,478,564","15,664","2,014,849,862",49.85,50.50,49.20,49.50,-,0.25,49.45,307,49.50,120,24.50,2018-03-14
1209755,49305,386,2337,旺宏,"31,357,091","12,369","1,527,645,128",48.90,49.40,48.20,48.75,-,0.75,48.70,225,48.75,334,24.13,2018-03-15
